hospital_id,Hospital_address,city,contact_number,physician_id,Speciality,INSURANCE_provider_name,insurance_provider_id,,,,,,cardiologist
HSID00141215,"3210 Pine St, Seattle, WA 98101",Los Angeles,555-555-5555,PHY18264,cardiologist,Cigna,PID5122,,,,,,
HSID00141216,"9012 Pine St, Chicago, IL 60601",Houston,305-555-4567,PHY18265,uralogist,Bluecross,PID5142,,,,,,
HSID00141217,"7654 Cedar Rd, Denver, CO 80206",Anytown,555-555-5557,PHY18266,neurologist,Aetna,PID5112,,,,,,
HSID00141218,"321 Elm St, San Francisco CA 94109",Othernewtown,555-555-6666,PHY18267,uralogist,Cigna,PID5122,,,,,,
HSID00141219,"5678 Elm St, Anytown, USA",Boston,555-555-5558,PHY18268,neurologist,Bluecross,PID5142,,,,,,
HSID00141220,"1357 Elm St, Seattle WA 98101",Los Angeles,555-555-5556,PHY18269,oncologist,Cigna,PID5122,,,,,,
HSID00141221,"321 Pine St, Otherville USA",New York,555-555-8888,PHY18270,oncologist,Medicare,PID5132,,,,,,
HSID00141222,"789 Oak St, Los Angeles, CA 90013",Newtown,555-555-7777,PHY18271,oncologist,Aetna,PID5112,,,,,,
HSID00141223,"9876 Maple Rd, Seattle, WA 98101",Anytown,555-555-5556,PHY18272,endocrinologist,Medicare,PID5132,,,,,,
HSID00141224,"9012 Oak St, Chicago, IL 60601",Houston,555-9876-5432,PHY18273,cardiologist,Cigna,PID5122,,,,,,
HSID00141225,"456 Elm St, Los Angeles, CA 90001",Chicago,555-1234-5678,PHY18274,cardiologist,Aetna,PID5112,,,,,,
HSID00141226,"789 Oak St, Los Angeles, CA 90013",San Diego,555-555-5556,PHY18275,cardiologist,Aetna,PID5112,,,,,,
HSID00141227,"1234 Main St, San Francisco, CA 94114",New York,555-555-5556,PHY18276,uralogist,Cigna,PID5122,,,,,,
HSID00141228,"456 Elm St, Othertown, USA",Boston,555-555-5557,PHY18277,oncologist,Aetna,PID5112,,,,,,
HSID00141229,"101 Maple Ave, Anytown USA 45678",Los Angeles,555-1234-5678,PHY18278,cardiologist,Cigna,PID5122,,,,,,
HSID00141230,"135 Elm St, Boston, MA 02115",Los Angeles,555-555-5555,PHY18279,endocrinologist,Aetna,PID5112,,,,,,
HSID00141231,"4567 Oak Ave, San Francisco, CA 94110",Chicago,555-555-5555,PHY18280,uralogist,Bluecross,PID5142,,,,,,
HSID00141232,"5678 Maple Ave, Chicago, IL",Boston,555-555-5555,PHY18281,uralogist,Bluecross,PID5142,,,,,,
HSID00141233,"567 Maple St, Newtown2, USA",San Francisco,555-555-5558,PHY18282,neurologist,Cigna,PID5122,,,,,,
HSID00141234,"789 Oak St, Chicago, IL 60601",Anytown,555-555-5555,PHY18283,uralogist,Aetna,PID5112,,,,,,
HSID00141235,"123 Main St, Anytown, USA",Houston,206-555-7890,PHY18284,cardiologist,Cigna,PID5122,,,,,,
HSID00141236,"5678 Pine St, Fivetown, USA",Miami,(646) 555-3456,PHY18285,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00141237,"123 Main St, San Francisco, CA 94114",Anytown,555-6789-0123,PHY18286,neurologist,Aetna,PID5112,,,,,,
HSID00141238,"1234 Elm St, Minneapolis, MN 55405",Anytown,555-345-7890,PHY18287,endocrinologist,Medicare,PID5132,,,,,,
HSID00141239,"3456 Elm St, Miami, FL 33101",Chicago,555-555-5555,PHY18288,cardiologist,Cigna,PID5122,,,,,,
HSID00141240,"789 Elm St, Newtown USA",Boston,555-555-5555,PHY18289,cardiologist,Bluecross,PID5142,,,,,,
HSID00141241,"1357 Elm St, Seattle WA 98101",Los Angeles,555-555-5555,PHY18290,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141242,"5678 Oak Ave, Miami, FL 33109",Houston,555-555-5555,PHY18291,uralogist,Cigna,PID5122,,,,,,
HSID00141243,"123 Main St, Anytown USA 12345",Newtown,555-555-5557,PHY18292,neurologist,Medicare,PID5132,,,,,,
HSID00141244,"5678 Oak Ave, Miami, FL 33109",Seattle,555-555-5556,PHY18293,uralogist,Medicare,PID5132,,,,,,
HSID00141245,"3456 Maple St, Chicago, IL 60601",Chicago,555-987-6543,PHY18294,oncologist,Cigna,PID5122,,,,,,
HSID00141246,"5678 Oak Ave, Miami, FL 33109",Othertown,555-555-5555,PHY18295,uralogist,Cigna,PID5122,,,,,,
HSID00141247,"3210 Cedar St, Houston, TX 77001",San Francisco,555-555-7777,PHY18296,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00141248,"789 Oak St, Los Angeles, CA 90013",Los Angeles,555-555-7777,PHY18297,uralogist,Bluecross,PID5142,,,,,,
HSID00141249,"123 Main St, Anytown, USA",Newtown2,555-555-5555,PHY18298,oncologist,Medicare,PID5132,,,,,,
HSID00141250,"1234 Main St, Anytown, USA",Miami,555-2345-6789,PHY18299,endocrinologist,Medicare,PID5132,,,,,,
HSID00141251,"3210 Pine St, Seattle, WA 98101",Minneapolis,555-555-5556,PHY18300,uralogist,Medicare,PID5132,,,,,,
HSID00141252,"7654 Cedar Rd, Denver, CO 80206",Los Angeles,555-555-7777,PHY18301,uralogist,Cigna,PID5122,,,,,,
HSID00141253,"789 Oak St, Newtown, USA",Seattle,303-555-6789,PHY18302,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00141254,"3456 Elm St, Miami, FL 33101",New York,305-555-4567,PHY18303,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00141255,"456 Pine St, New York, NY 10012",San Francisco,(646) 555-3456,PHY18304,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141256,"5678 Oak St, New York, NY 10001",Seattle,555-555-5555,PHY18305,cardiologist,Medicare,PID5132,,,,,,
HSID00141257,"7890 Cedar St, Anytown, USA",Boston,206-555-7890,PHY18306,uralogist,Bluecross,PID5142,,,,,,
HSID00141258,"1234 Pine St, Othernewtown, USA",Seattle,555-555-5559,PHY18307,oncologist,BlueCross BlueShield,PID5142,,,,,,
HSID00141259,"3456 Oak Ave, Los Angeles, CA 90012",Anytown,555-555-5557,PHY18308,oncologist,Cigna,PID5122,,,,,,
HSID00141260,"9012 Pine St, Chicago, IL 60601",San Francisco,555-555-5558,PHY18309,oncologist,Bluecross,PID5142,,,,,,
HSID00141261,"1234 Elm St, Los Angeles, CA 90001",Anytown USA,555-234-5678,PHY18310,endocrinologist,Aetna,PID5112,,,,,,
HSID00141262,"3210 Pine St, Boston, MA 02108",Los Angeles,555-555-5556,PHY18311,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00141263,"1357 Main St, New York, NY",Miami,555-3456-7890,PHY18312,neurologist,Bluecross,PID5142,,,,,,
HSID00141264,"123 Main St, New York, NY 10001",Anytown USA,555-345-7890,PHY18313,endocrinologist,Cigna,PID5122,,,,,,
HSID00141265,"123 Main St, Anytown, USA",Anytown,(832) 555-6789,PHY18314,cardiologist,Cigna,PID5122,,,,,,
HSID00141266,"3456 Maple St, Chicago, IL 60601",New York,555-345-6789,PHY18315,endocrinologist,UnitedHealthcare,PID5192,,,,,,
HSID00141267,"9876 Maple St, Chicago, IL 60601",Newtown,555-555-5555,PHY18316,endocrinologist,Cigna,PID5122,,,,,,
HSID00141268,"246 Walnut St, Chicago, IL 60601",Fourtown,555-987-6543,PHY18317,cardiologist,Bluecross,PID5142,,,,,,
HSID00141269,"789 Oak St, Chicago, IL 60601",Seattle,555-555-5555,PHY18318,cardiologist,Cigna,PID5122,,,,,,
HSID00141270,"6789 Elm St, Othertown, USA",Chicago,555-987-6543,PHY18319,uralogist,Cigna,PID5122,,,,,,
HSID00141271,"1234 Maple St, Anytown, USA",Houston,555-555-5555,PHY18320,uralogist,Bluecross,PID5142,,,,,,
HSID00141272,"9876 Maple Rd, Seattle, WA 98101",Los Angeles,555-123-4567,PHY18321,neurologist,Cigna,PID5122,,,,,,
HSID00141273,"9012 Oak St, Chicago, IL 60601",New York,555-234-5678,PHY18322,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00141274,"1012 Pine St, Chicago, IL 60601",Seattle,555-555-5556,PHY18323,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141275,"1234 Elm St, Minneapolis, MN 55405",Anytown,555-555-5558,PHY18324,uralogist,BlueCross BlueShield,PID5142,,,,,,
HSID00141276,"1234 Elm St, Los Angeles, CA 90001",Newtown USA,555-1234-5678,PHY18325,uralogist,Medicare,PID5132,,,,,,
HSID00141277,"4567 Maple Ave, Los Angeles CA 90001",Seattle,555-987-6543,PHY18326,oncologist,Cigna,PID5122,,,,,,
HSID00141278,"4567 Maple Ave, Los Angeles CA 90001",Chicago,555-987-6543,PHY18327,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00141279,"1234 Main St, Anytown, USA",New York,617-555-2345,PHY18328,uralogist,Aetna,PID5112,,,,,,
HSID00141280,"123 Oak St, Chicago, IL 60601, USA",Miami,555-555-5557,PHY18329,neurologist,Cigna,PID5122,,,,,,
HSID00141281,"5678 Maple Ave, Chicago, IL",Chicago,555-123-4567,PHY18330,oncologist,Cigna,PID5122,,,,,,
HSID00141282,"3210 Cedar St, Houston, TX 77006",Los Angeles,555-345-6789,PHY18331,oncologist,Medicare,PID5132,,,,,,
HSID00141283,"6789 Elm St, Othertown, USA",New York,617-555-2345,PHY18332,oncologist,Medicare,PID5132,,,,,,
HSID00141284,"1234 Oak Ave, San Diego CA 92109",Anytown,555-987-6543,PHY18333,uralogist,Cigna,PID5122,,,,,,
HSID00141285,"9876 Maple Rd, Seattle, WA 98101",New York,617-555-2345,PHY18334,neurologist,Cigna,PID5122,,,,,,
HSID00141286,"789 Oak St, Los Angeles, CA 90013",Los Angeles,555-555-5557,PHY18335,neurologist,Cigna,PID5122,,,,,,
HSID00141287,"789 Maple St, New York, NY 10001, USA",Los Angeles,555-555-5559,PHY18336,endocrinologist,Aetna,PID5112,,,,,,
HSID00141288,"123 Main St, Anytown, USA",Otherville USA,555-555-5557,PHY18337,cardiologist,Bluecross,PID5142,,,,,,
HSID00141289,"3210 Cedar St, Houston, TX 77006",Chicago,303-555-6789,PHY18338,uralogist,Bluecross,PID5142,,,,,,
HSID00141290,"9876 Maple Rd, Seattle, WA 98101",Otherville USA,555-555-5556,PHY18339,endocrinologist,Aetna,PID5112,,,,,,
HSID00141291,"456 Oak St, Miami, FL 33101",Anytown,612-555-1234,PHY18340,uralogist,Cigna,PID5122,,,,,,
HSID00141292,"1234 Maple St, Los Angeles, CA 90001",New York,555-987-6543,PHY18341,neurologist,Aetna,PID5112,,,,,,
HSID00141293,"6789 Elm St, Othertown, USA",Houston,303-555-6789,PHY18342,neurologist,Bluecross,PID5142,,,,,,
HSID00141294,"567 Maple St, Newtown2, USA",Fourtown,555-1111-2222,PHY18343,cardiologist,Bluecross,PID5142,,,,,,
HSID00141295,"456 Pine St, New York, NY 10012",Chicago,555-555-5555,PHY18344,cardiologist,Cigna,PID5122,,,,,,
HSID00141296,"1357 Elm St, Seattle WA 98101",Chicago,555-555-5555,PHY18345,neurologist,Bluecross,PID5142,,,,,,
HSID00141297,"3456 Oak St, Threetown, USA",Anytown,555-555-5555,PHY18346,neurologist,Cigna,PID5122,,,,,,
HSID00141298,"1357 Elm St, Seattle WA 98101",Miami,555-567-8901,PHY18347,uralogist,BlueCross BlueShield,PID5142,,,,,,
HSID00141299,"7890 Maple St, New York, NY 10005",Houston,555-123-4567,PHY18348,cardiologist,Bluecross,PID5142,,,,,,
HSID00141300,"5678 Elm St, Denver, CO 80202",Anytown USA,555-123-4567,PHY18349,neurologist,Cigna,PID5122,,,,,,
HSID00141301,"246 Pine St, Seattle, WA 98101",Boston,555-555-5555,PHY18350,uralogist,Bluecross,PID5142,,,,,,
HSID00141302,"1234 Elm St, Atlanta, GA 30303",Los Angeles,555-987-6543,PHY18351,neurologist,Cigna,PID5122,,,,,,
HSID00141303,"1234 Maple St, Los Angeles, CA 90001",Seattle,555-555-5557,PHY18352,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00141304,"789 Oak St, Anytown, USA",Miami,555-555-5558,PHY18353,oncologist,Bluecross,PID5142,,,,,,
HSID00141305,"7890 Pine St, New York, NY 10001",New York,206-555-7890,PHY18354,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00141306,"1234 Pine St, Othernewtown, USA",Threetown,(213) 555-9876,PHY18355,oncologist,Aetna,PID5112,,,,,,
HSID00141307,"4567 Cedar Ln, Anytown, USA",Miami,555-234-5678,PHY18356,cardiologist,BlueCross BlueShield,PID5142,,,,,,
HSID00141308,"222 Pine St, Anytown, USA",Los Angeles,555-345-7890,PHY18357,cardiologist,Aetna,PID5112,,,,,,
HSID00141309,"222 Pine St, Anytown, USA",San Francisco,555-555-5555,PHY18358,cardiologist,Aetna,PID5112,,,,,,
HSID00141310,"1234 Elm St, Atlanta, GA 30303",Anytown USA,555-3456-7890,PHY18359,cardiologist,Aetna,PID5112,,,,,,
HSID00141311,"1234 Oak St, Chicago IL 60601",Los Angeles,555-2222-3333,PHY18360,neurologist,Medicare,PID5132,,,,,,
HSID00141312,"1234 Maple St, Los Angeles, CA 90001",Seattle,555-555-7777,PHY18361,uralogist,Bluecross,PID5142,,,,,,
HSID00141313,"789 Pine St, Seattle WA 98101",Chicago,555-555-5558,PHY18362,uralogist,Bluecross,PID5142,,,,,,
HSID00141314,"7890 Pine St, New York, NY 10001",New York,555-1234-5678,PHY18363,endocrinologist,Aetna,PID5112,,,,,,
HSID00141315,"1234 Elm St, Atlanta, GA 30303",San Francisco,555-555-5555,PHY18364,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00141316,"3210 Pine St, Boston, MA 02108",Anytown,555-3456-7890,PHY18365,endocrinologist,Aetna,PID5112,,,,,,
HSID00141317,"9012 Pine St, Chicago, IL 60601",New York,555-3456-7890,PHY18366,neurologist,Aetna,PID5112,,,,,,
HSID00141318,"7890 Birch St, Atlanta, GA 30303",Fivetown,555-555-5557,PHY18367,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00141319,"1234 Oak St, Chicago IL 60601",Chicago,555-345-7890,PHY18368,neurologist,Bluecross,PID5142,,,,,,
HSID00141320,"321 Pine St, Otherville USA",Anytown,555-555-5555,PHY18369,oncologist,Medicare,PID5132,,,,,,
HSID00141321,"1234 Pine St, Othernewtown, USA",Miami,555-9876-5432,PHY18370,neurologist,Medicare,PID5132,,,,,,
HSID00141322,"9012 Pine St, New York, NY 10001",Anytown,555-555-5555,PHY18371,neurologist,Cigna,PID5122,,,,,,
HSID00141323,"1234 Oak St, Chicago IL 60601",Chicago,612-555-1234,PHY18372,uralogist,Cigna,PID5122,,,,,,
HSID00141324,"1357 Main St, New York, NY",Seattle,303-555-6789,PHY18373,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141325,"4567 Oak Ave, Los Angeles, CA 90012",San Francisco,555-555-5555,PHY18374,neurologist,Aetna,PID5112,,,,,,
HSID00141326,"135 Elm St, Miami, FL 33101, USA",Los Angeles,555-555-5557,PHY18375,endocrinologist,Medicare,PID5132,,,,,,
HSID00141327,"7890 Maple St, Fourtown, USA",Newtown2,555-555-6666,PHY18376,cardiologist,Cigna,PID5122,,,,,,
HSID00141328,"789 Oak St, Anytown, USA",Los Angeles,555-555-5555,PHY18377,neurologist,Cigna,PID5122,,,,,,
HSID00141329,"7890 Pine St, New York, NY 10001",San Francisco,555-555-5555,PHY18378,cardiologist,Medicare,PID5132,,,,,,
HSID00141330,"3456 Oak Ave, Los Angeles, CA 90012",Anytown USA,(312) 555-1234,PHY18379,cardiologist,Bluecross,PID5142,,,,,,
HSID00141331,"5678 Elm St, Denver, CO 80202",Chicago,555-1234567,PHY18380,neurologist,Bluecross,PID5142,,,,,,
HSID00141332,"7890 Pine St, New York, NY 10001",Miami,555-555-5559,PHY18381,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141333,"7890 Cedar St, Anytown, USA",Houston,555-555-5559,PHY18382,oncologist,Bluecross,PID5142,,,,,,
HSID00141334,"1357 Elm St, Seattle WA 98101",Minneapolis,555-555-5558,PHY18383,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00141335,"1234 Maple St, Los Angeles, CA 90001",Seattle,555-555-5555,PHY18384,oncologist,Bluecross,PID5142,,,,,,
HSID00141336,"246 Walnut St, Chicago, IL 60601",New York,555-3456-2345,PHY18385,endocrinologist,Aetna,PID5112,,,,,,
HSID00141337,"123 Oak St, Chicago, IL 60601, USA",Anytown,555-345-6789,PHY18386,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141338,"321 Pine St, Otherville USA",Anytown,555-555-5556,PHY18387,oncologist,Cigna,PID5122,,,,,,
HSID00141339,"123 Main St, Anytown, USA",Seattle,206-555-7890,PHY18388,neurologist,Cigna,PID5122,,,,,,
HSID00141340,"4567 Oak Ave, Los Angeles, CA 90012",New York,555-9876-5432,PHY18389,cardiologist,Cigna,PID5122,,,,,,
HSID00141341,"5678 Elm St, Denver, CO 80202",Anytown,612-555-1234,PHY18390,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00141342,"1234 Main St, San Francisco, CA 94114",Anytown USA,555-555-5555,PHY18391,uralogist,Medicare,PID5132,,,,,,
HSID00141343,"456 Elm St, Othertown, USA",New York,555-1111-2222,PHY18392,cardiologist,Cigna,PID5122,,,,,,
HSID00141344,"321 Elm St, San Francisco CA 94109",Los Angeles,555-123-4567,PHY18393,neurologist,Aetna,PID5112,,,,,,
HSID00141345,"3456 Oak St, Threetown, USA",Fivetown,555-555-5555,PHY18394,endocrinologist,Aetna,PID5112,,,,,,
HSID00141346,"456 Elm St, Los Angeles, CA 90001",Anytown USA,555-6789-0123,PHY18395,cardiologist,Bluecross,PID5142,,,,,,
HSID00141347,"789 Oak St, Newtown, USA",Los Angeles,555-1234-5678,PHY18396,endocrinologist,Aetna,PID5112,,,,,,
HSID00141348,"3210 Pine St, Seattle, WA 98101",Denver,303-555-6789,PHY18397,neurologist,Aetna,PID5112,,,,,,
HSID00141349,"5678 Maple Ave, Anytown, USA",Anytown,555-555-5555,PHY18398,endocrinologist,Cigna,PID5122,,,,,,
HSID00141350,"123 Main St, Anytown USA",Miami,555-555-5555,PHY18399,oncologist,Bluecross,PID5142,,,,,,
HSID00141351,"6789 Elm St, Othertown, USA",Miami,555-555-5555,PHY18400,uralogist,Medicare,PID5132,,,,,,
HSID00141352,"9012 Oak Rd, Anytown, USA",Otherville USA,612-555-1234,PHY18401,cardiologist,Bluecross,PID5142,,,,,,
HSID00141353,"4567 Cedar Ln, Anytown, USA",New York,555-555-5556,PHY18402,endocrinologist,Medicare,PID5132,,,,,,
HSID00141354,"4567 Maple St, Miami, FL 33101",Anytown,555-9876-5432,PHY18403,neurologist,Cigna,PID5122,,,,,,
HSID00141355,"9876 Elm St, Miami, FL",Miami,555-555-5559,PHY18404,uralogist,Aetna,PID5112,,,,,,
HSID00141356,"5678 Maple Ave, Chicago, IL",Minneapolis,555-987-6543,PHY18405,oncologist,Cigna,PID5122,,,,,,
HSID00141357,"6789 Elm St, Othertown, USA",Houston,555-555-5555,PHY18406,uralogist,Bluecross,PID5142,,,,,,
HSID00141358,"123 Main St, Anytown, USA",San Francisco,555-9876-5432,PHY18407,endocrinologist,Aetna,PID5112,,,,,,
HSID00141359,"4567 Oak Ave, Los Angeles, CA 90012",New York,555-987-6543,PHY18408,cardiologist,Aetna,PID5112,,,,,,
HSID00141360,"5678 Maple Ave, Chicago, IL",San Francisco,555-9876-5432,PHY18409,cardiologist,UnitedHealthcare,PID5192,,,,,,
HSID00141361,"7890 Birch St, Houston, TX 77001",Los Angeles,555-987-6543,PHY18410,oncologist,Unitedhealthcare,PID5192,,,,,,
HSID00141362,"321 Elm St, San Francisco CA 94109",San Francisco,555-987-6543,PHY18411,cardiologist,Cigna,PID5122,,,,,,
HSID00141363,"3210 Pine St, Seattle, WA 98101",Houston,555-555-5559,PHY18412,endocrinologist,Medicare,PID5132,,,,,,
HSID00141364,"4567 Cedar Ln, Anytown, USA",Chicago,555-555-5555,PHY18413,uralogist,Aetna,PID5112,,,,,,
HSID00141365,"4567 Oak Ave, Los Angeles, CA 90012",Seattle,555-987-6543,PHY18414,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141366,"1234 Maple St, Los Angeles, CA 90001",Los Angeles,555-555-7777,PHY18415,cardiologist,Aetna,PID5112,,,,,,
HSID00141367,"1234 Elm St, Los Angeles, CA 90001",Miami,(646) 555-3456,PHY18416,uralogist,Cigna,PID5122,,,,,,
HSID00141368,"123 Main St, New York, NY 10001",Seattle,555-555-1234,PHY18417,cardiologist,Bluecross,PID5142,,,,,,
HSID00141369,"3210 Cedar St, Houston, TX 77001",Chicago,305-555-4567,PHY18418,neurologist,Medicare,PID5132,,,,,,
HSID00141370,"246 Walnut St, Chicago, IL 60601",Los Angeles,555-1234-5678,PHY18419,neurologist,Aetna,PID5112,,,,,,
HSID00141371,"4567 Cedar Ln, Anytown, USA",Seattle,555-555-5557,PHY18420,endocrinologist,Cigna,PID5122,,,,,,
HSID00141372,"3210 Pine St, Seattle, WA 98101",Denver,555-9876-5432,PHY18421,neurologist,Cigna,PID5122,,,,,,
HSID00141373,"4567 Maple Ave, Los Angeles CA 90001",Anytown USA,555-555-5557,PHY18422,cardiologist,Aetna,PID5112,,,,,,
HSID00141374,"1234 Elm St, Anytown, USA",Seattle,555-555-6666,PHY18423,oncologist,Bluecross,PID5142,,,,,,
HSID00141375,"9012 Pine St, New York, NY 10001",San Francisco,555-234-5678,PHY18424,oncologist,Medicare,PID5132,,,,,,
HSID00141376,"1234 Elm St, Los Angeles, CA 90001",New York,555-567-8901,PHY18425,endocrinologist,Cigna,PID5122,,,,,,
HSID00141377,"222 Pine St, Anytown, USA",Houston,555-555-5555,PHY18426,cardiologist,Aetna,PID5112,,,,,,
HSID00141378,"5678 Pine St, Fivetown, USA",Anytown,555-234-5678,PHY18427,oncologist,Medicare,PID5132,,,,,,
HSID00141379,"7890 Cedar St, Anytown, USA",Denver,555-678-9012,PHY18428,oncologist,Aetna,PID5112,,,,,,
HSID00141380,"9012 Pine St, Chicago, IL 60601",Seattle,555-345-7890,PHY18429,endocrinologist,Aetna,PID5112,,,,,,
HSID00141381,"1234 Main St, Anytown, USA",Los Angeles,305-555-4567,PHY18430,oncologist,Aetna,PID5112,,,,,,
HSID00141382,"789 Oak St, Anytown, USA",Anytown,555-9876-5432,PHY18431,oncologist,Cigna,PID5122,,,,,,
HSID00141383,"246 Birch St, Houston, TX 77002, USA",New York,555-555-5559,PHY18432,neurologist,Unitedhealthcare,PID5192,,,,,,
HSID00141384,"1234 Main St, Anytown, USA",Chicago,555-555-5555,PHY18433,cardiologist,Aetna,PID5112,,,,,,
HSID00141385,"246 Pine St, Seattle, WA 98101",Miami,555-345-7890,PHY18434,cardiologist,Cigna,PID5122,,,,,,
HSID00141386,"123 Maple St, San Francisco, CA 94110",Houston,555-555-5555,PHY18435,uralogist,Medicare,PID5132,,,,,,
HSID00141387,"7890 Pine St, Seattle, WA 98101",Boston,555-555-5558,PHY18436,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141388,"1234 Oak St, Chicago IL 60601",Otherville USA,555-123-4567,PHY18437,cardiologist,Bluecross,PID5142,,,,,,
HSID00141389,"5678 Oak St, New York, NY 10001",Anytown,555-555-5558,PHY18438,endocrinologist,Bluecross,PID5142,,,,,,
HSID00141390,"789 Oak St, Newtown, USA",Houston,555-9876-5432,PHY18439,cardiologist,Medicare,PID5132,,,,,,
HSID00141391,"1234 Maple St, Los Angeles, CA 90001",Denver,555-345-7890,PHY18440,neurologist,Aetna,PID5112,,,,,,
HSID00141392,"5678 Elm St, Denver, CO 80202",Seattle,555-123-4567,PHY18441,neurologist,Bluecross,PID5142,,,,,,
HSID00141393,"1234 Oak St, Los Angeles, CA 90001",Anytown,303-555-6789,PHY18442,neurologist,Bluecross,PID5142,,,,,,
HSID00141394,"3456 Pine St, Anytown, USA",New York,555-555-5557,PHY18443,oncologist,Cigna,PID5122,,,,,,
HSID00141395,"789 Oak St, Chicago, IL 60601",Chicago,555-555-5555,PHY18444,uralogist,Aetna,PID5112,,,,,,
HSID00141396,"1357 Main St, New York, NY",Boston,(213) 555-9876,PHY18445,neurologist,Unitedhealthcare,PID5192,,,,,,
HSID00141397,"246 Birch St, Houston, TX 77002, USA",Anytown USA,555-555-5556,PHY18446,uralogist,BlueCross BlueShield,PID5142,,,,,,
HSID00141398,"123 Main St, San Francisco, CA 94114",Seattle,303-555-6789,PHY18447,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00141399,"789 Maple St, New York, NY 10001, USA",Miami,555-555-5555,PHY18448,uralogist,Bluecross,PID5142,,,,,,
HSID00141400,"456 Oak St, Otherville USA",Anytown,(832) 555-6789,PHY18449,endocrinologist,Cigna,PID5122,,,,,,
HSID00141401,"246 Birch St, Houston, TX 77002, USA",Fourtown,555-345-7890,PHY18450,uralogist,Bluecross,PID5142,,,,,,
HSID00141402,"321 Pine St, Otherville USA",Minneapolis,555-123-4567,PHY18451,uralogist,Cigna,PID5122,,,,,,
HSID00141403,"1234 Maple St, Los Angeles, CA 90001",Seattle,555-7890-1234,PHY18452,uralogist,BlueCross BlueShield,PID5142,,,,,,
HSID00141404,"1234 Elm St, Anytown, USA",Miami,555-3456-7890,PHY18453,cardiologist,UnitedHealthcare,PID5192,,,,,,
HSID00141405,"1012 Pine St, Chicago, IL 60601",Seattle,555-2345-6789,PHY18454,endocrinologist,Aetna,PID5112,,,,,,
